,satz,id,party,period,date,name,redner_id,discussion_title,Sentiment_Label,Sentiment_Score,topic
360880,"Und: Es laufen Strukturermittlungsverfahren, die wir gerade im Parlamentarischen Kontrollgremium gemeinsam vorangetrieben haben und die viel Licht ins Dunkel bringen.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999912977218628,103_hanau_opfer_unvar_rassismus
360881,Der Blick der Behörden zur Aufdeckung von Netzwerken und Kennverhältnissen hat sich stark verändert und verbessert.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999439716339112,103_hanau_opfer_unvar_rassismus
360882,"Der Verfassungsschutz hat eine neue Abteilung, die Extremismus im öffentlichen Dienst beobachtet.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999865293502808,103_hanau_opfer_unvar_rassismus
360883,"Und wir, das Parlament, haben 1 Milliarde Euro zusätzlich für Präventionsprogramme bereitgestellt.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9944778680801392,103_hanau_opfer_unvar_rassismus
360884,Das sind nur einige Beispiele.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9995489716529846,103_hanau_opfer_unvar_rassismus
360885,"Ja, es ist Fakt: Der Rechtsextremismus ist eine zentrale Bedrohung für die Sicherheit in Deutschland.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999231100082396,103_hanau_opfer_unvar_rassismus
360886,Wir haben diesen Kampf in den vergangenen Jahren auf breiter Front aufgenommen.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999914169311525,103_hanau_opfer_unvar_rassismus
360887,"Das hat gerade auch Horst Seehofer mit vorangetrieben, und er war oft bei uns im Innenausschuss.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9997311234474182,103_hanau_opfer_unvar_rassismus
360888,"Liebe Frau Faeser, ich habe heute vernommen, dass auch Sie den Austausch mit dem Ausschuss suchen werden.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9997649788856506,103_hanau_opfer_unvar_rassismus
360889,Der Kampf gegen Rechtsextremismus darf nicht mit ideologischen Scheuklappen geführt werden.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999728202819824,103_hanau_opfer_unvar_rassismus
360890,Aber Sie haben uns bei Ihrem Kampf an Ihrer Seite.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.8515188694000244,103_hanau_opfer_unvar_rassismus
360891,Ich habe es schon im Januar gesagt: Gewalttäter der Antifa sind keine Hilfe im Kampf gegen Rechtsextremismus.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.97527676820755,103_hanau_opfer_unvar_rassismus
360892,Ich muss heute mit Blick auf die neue Bundesinnenministerin ergänzen: Auch die Autorenschaft für eine linksextremistisch beeinflusste Vereinigung ist ein No-Go.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9989221096038818,103_hanau_opfer_unvar_rassismus
360893,"Es gibt verschiedene Möglichkeiten, um Gastbeiträge zu transportieren.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999862909317015,103_hanau_opfer_unvar_rassismus
360894,Das war eine denkbar schlechte Wahl.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9899685978889464,103_hanau_opfer_unvar_rassismus
360895,"Es geht nicht um Rollen, die wir spielen.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.9801117777824402,103_hanau_opfer_unvar_rassismus
360896,"Es geht nicht um Rollen, die man als Innenministerin spielt, wie man in der „Bild am Sonntag“ lesen konnte.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.9936866164207458,103_hanau_opfer_unvar_rassismus
360897,Es geht um das richtige Gespür für rechtsstaatliche Prinzipien.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9987932443618774,103_hanau_opfer_unvar_rassismus
360898,"Mit einem Artikel für eine Vereinigung, für die sich der Verfassungsschutz nicht nur in Bayern interessiert, setzt man sich in jeder politischen Rolle dem Vorwurf aus, am linken Rand zu fischen.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999183416366576,103_hanau_opfer_unvar_rassismus
360899,Das schadet dem eigentlichen Anliegen.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.992377758026123,103_hanau_opfer_unvar_rassismus
360900,Das schadet dem berechtigten Anliegen.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9918570518493652,103_hanau_opfer_unvar_rassismus
360901,"Denn der rechtsstaatliche Kampf gegen den gravierenden Rechtsextremismus – Frau Kollegin, kommen Sie zum Schluss.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.999723732471466,103_hanau_opfer_unvar_rassismus
360902,"– kann nur gewonnen werden, wenn er mit aller Entschlossenheit, mit konkreten Befugnissen und frei von linker Ideologie geführt wird.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999889135360718,103_hanau_opfer_unvar_rassismus
360903,Vielen Dank.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,positive,0.7992586493492126,103_hanau_opfer_unvar_rassismus
360904,"Vielen Dank, Frau Kollegin.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.6608119010925293,103_hanau_opfer_unvar_rassismus
360905,"– Liebe Kolleginnen und Kollegen, vielleicht wären etwas weniger Emotionen bei dieser Debatte, die einen wirklich tragischen Hintergrund hat, angemessen.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,positive,0.4146158397197723,103_hanau_opfer_unvar_rassismus
360906,"Kollege Korte, um das mal zu sagen: Auch bei Beiträgen der Linken klatscht gelegentlich die AfD, ohne dass das zu denunziatorischen Schlussfolgerungen führen würde.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.991195559501648,103_hanau_opfer_unvar_rassismus
360907,"Ich will darauf hinweisen, dass die Masken etwas Negatives und etwas Positives haben.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999202489852904,103_hanau_opfer_unvar_rassismus
360908,Das Negative ist: Man kann hier nichts verstehen.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.935468316078186,103_hanau_opfer_unvar_rassismus
360909,– Es könnte auch positiv sein.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.5547462701797485,103_hanau_opfer_unvar_rassismus
360910,"Man hört hier nur eine allgemeine Geräuschkulisse, und das ist der Sache nicht angemessen.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9675582647323608,103_hanau_opfer_unvar_rassismus
360911,Ich will auch darauf hinweisen: Bei diesem Thema möchte ich entgegen meiner sonstigen Gepflogenheit eine Rede nur äußerst ungern unterbrechen.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.6145114898681641,103_hanau_opfer_unvar_rassismus
360912,Aber die Aktuelle Stunde hat wegen der fünf Minuten Redezeit ein konsequentes Zeitmanagement.,ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.9999762773513794,103_hanau_opfer_unvar_rassismus
360913,"Ich bitte darum, das wirklich zu beachten.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,negative,0.9068530201911926,103_hanau_opfer_unvar_rassismus
360914,"Das heißt, wenn die Lampe da vorne blinkt, Frau Kollegin und andere, dann sollte man wirklich zum Ende kommen; denn es ist auch fair gegenüber allen anderen Rednerinnen und Rednern in dieser Debatte.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.990059494972229,103_hanau_opfer_unvar_rassismus
360915,"Als nächste Rednerin erhält das Wort die Frau Bundesministerin für Inneres und Heimat, Nancy Faeser, für die Bundesregierung.",ID201607100,CDU/CSU,18,2022-02-16,Andrea Lindholz,11004342,Zusatzpunkt 1 2022-02-16,neutral,0.999987244606018,103_hanau_opfer_unvar_rassismus
361004,Herr Präsident!,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,positive,0.9265120029449464,103_hanau_opfer_unvar_rassismus
361005,Werte Kollegen!,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,positive,0.926940143108368,103_hanau_opfer_unvar_rassismus
361006,In diesem Land darf es keinen Platz für irgendwelchen Extremismus geben – das sollte eigentlich Konsens in diesem Hause sein.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9889732003211976,103_hanau_opfer_unvar_rassismus
361007,"Zwei Jahre sind seit der Bluttat von Hanau vergangen, der zehn Menschen zum Opfer fielen, bevor sich der Täter selbst richtete – ein Tag, der so gut wie jedem Bundesbürger noch in Erinnerung sein wird und an dem ganz Deutschland schockiert war und in Trauer mit den Hinterbliebenen der Opfer stand.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999957799911499,103_hanau_opfer_unvar_rassismus
361008,"Das kranke Weltbild des Täters manifestierte sich in einigen Videos auf seinem Youtube-Kanal und vor allem in seinem Manifest, welches er auf seiner Internetseite veröffentlichte.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999911785125732,103_hanau_opfer_unvar_rassismus
361009,Der offenkundig psychisch zutiefst gestörte Täter äußerte neben rassistischem Gedankengut abstruse Verschwörungstheorien.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999880790710448,103_hanau_opfer_unvar_rassismus
361010,"Er sei seit seiner Geburt von einem Geheimdienst beobachtet worden, der seine Gedanken lesen und andere Menschen fernsteuern könne.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999990701675415,103_hanau_opfer_unvar_rassismus
361011,"Dieser unterhalte auch unterirdische Militärbasen in den USA, in denen Kinder gequält würden und der Teufel angebetet würde.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999698400497437,103_hanau_opfer_unvar_rassismus
361012,"Er selbst plane, mittels einer Zeitschleife in die Vergangenheit zu fliegen, um die Erde zu zerstören, bevor sich Leben auf ihr entwickeln könne.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999911785125732,103_hanau_opfer_unvar_rassismus
361013,"– So viel, um nur einen kleinen Einblick in seine Wahnvorstellungen zu geben.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999851942062378,103_hanau_opfer_unvar_rassismus
361014,"Es ist wahrlich absurd, aber nichts kann für die politische Konkurrenz, die diese Gedankenwelt mit der Alternative für Deutschland in Verbindung bringen will, absurd genug sein, um nicht aus dieser schrecklichen Tat politisches Kleingeld zu schlagen.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9919033646583556,103_hanau_opfer_unvar_rassismus
361015,"Als Beispiel möchte ich den Kollegen Konstantin Kuhle zitieren, der ja auch gern mal den moralischen Zeigefinger erhebt, der wortwörtlich auf Twitter schrieb: Ohne Worte!",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9505006074905396,103_hanau_opfer_unvar_rassismus
361016,"Die Frage, die sich uns heute stellt, ist: Hätte die Tat von Hanau verhindert werden können, und welche Lehren ziehen wir hieraus für die Zukunft?",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9751496911048888,103_hanau_opfer_unvar_rassismus
361017,Bei genauer Betrachtung der Chronologie eröffnet sich eine ganze Reihe von Fällen erheblichen Behördenversagens.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999987244606018,103_hanau_opfer_unvar_rassismus
361018,"Bereits im Jahre 2002 erlangte man erst Kenntnis von der psychischen Störung, als der Täter beim Polizeipräsidium Oberfranken eine Anzeige mit der Begründung erstattete, man höre ihn durch die Steckdose seiner Wohnung ab.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999914169311525,103_hanau_opfer_unvar_rassismus
361019,Der Amtsarzt stellte daraufhin eine Psychose aus dem schizophrenen Formenkreis mit paranoiden Inhalten fest und empfahl die sofortige Einweisung in die Psychiatrie.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999991536140442,103_hanau_opfer_unvar_rassismus
361020,Aus dem Krankenhaus wurde er am selben Abend ungeheilt entlassen.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999902248382568,103_hanau_opfer_unvar_rassismus
361021,2004 stellte er eine weitere paranoide Anzeige.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999908208847046,103_hanau_opfer_unvar_rassismus
361022,"Es folgten weitere Ermittlungen wegen diverser Delikte, beispielsweise wegen Angriffs auf einen Wachmann der Universität Bayreuth und wegen Drogenschmuggels.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999991536140442,103_hanau_opfer_unvar_rassismus
361023,"Trotz alledem erhielt er im Jahre 2013 eine Waffenbesitzkarte, die auch nach weiteren Ermittlungen wegen fahrlässiger Brandstiftung und erneuten Drogenschmuggels nicht entzogen wurde.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999912977218628,103_hanau_opfer_unvar_rassismus
361024,"Selbst oberste Behörden erlangten Kenntnis über den Geisteszustand des Täters erst, als er kurz vor seiner Tat im November 2019 eine Strafanzeige bei der Generalbundesanwaltschaft gegen eine unbekannte geheimdienstliche Organisation stellte, deren Inhalt größtenteils identisch mit dem zuvor von mir erwähnten abstrusen Manifest ist.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999908208847046,103_hanau_opfer_unvar_rassismus
361025,"Dass dieser Fall vermutlich eher mit einer psychiatrischen Behandlung hätte verhindert werden können als mit Extremismusprävention, soll natürlich nicht bedeuten, dass Extremismusprävention nicht dringend angezeigt wäre.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9975590705871582,103_hanau_opfer_unvar_rassismus
361026,"Aus der Statistik des Bundeskriminalamtes zur politisch motivierten Kriminalität lassen sich besorgniserregende Zahlen entnehmen, die uns alle angehen sollten.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999985694885254,103_hanau_opfer_unvar_rassismus
361027,Stellvertretend möchte ich aus dem Phänomenbereich „Politisch motivierte Kriminalität“ Zahlen zu Körperverletzungs- und Tötungsdelikten des Jahres 2020 nennen: 1 092 Delikte von rechts und 1 526 von links.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999487280845642,103_hanau_opfer_unvar_rassismus
361028,"Im Vergleich zum Vorjahr verzeichnen wir einen Anstieg um 10,75 Prozent bei rechten Gewalttaten und satten 45,06 Prozent bei linken Gewalttaten.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9992223978042604,103_hanau_opfer_unvar_rassismus
361029,"Dass unsere neue Innenministerin Faeser im Magazin „antifa“ der linksextremistischen VVN-BdA einen Artikel veröffentlicht hat, lässt nichts Gutes hoffen, was die Bekämpfung des linken Extremismus angeht.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.945623517036438,103_hanau_opfer_unvar_rassismus
361030,Ebenfalls zu nennen ist das besorgniserregende Personenpotenzial im Bereich Islamismus/islamischer Terrorismus aus dem Verfassungsschutzbericht 2020.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999890327453612,103_hanau_opfer_unvar_rassismus
361031,"Die relevanten Sicherheitskreise des Gemeinsamen Analyse- und Strategiezentrums illegale Migration, kurz: GASIM, befürchten jetzt einen rasanten Anstieg von Gefährderzahlen aufgrund der Einwanderungspolitik der Ampelkoalition, namentlich der Ministerien Faeser und Baerbock.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.999991536140442,103_hanau_opfer_unvar_rassismus
361032,Auch hierüber wird noch zu reden sein.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9888430833816528,103_hanau_opfer_unvar_rassismus
361033,"Zum Schluss bleibt uns allen, zu hoffen, dass es uns künftig gelingen wird, solche schrecklichen Taten wie die von Hanau zu verhindern.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999388456344604,103_hanau_opfer_unvar_rassismus
361034,In Gedanken sind wir bei den Opfern und den Hinterbliebenen.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9987247586250304,103_hanau_opfer_unvar_rassismus
361035,Vielen Dank.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,positive,0.7992586493492126,103_hanau_opfer_unvar_rassismus
361036,"Vielen Dank, Herr Kollege Dr. Wirth.",ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,negative,0.8367719054222107,103_hanau_opfer_unvar_rassismus
361037,Als nächster Redner erhält für die Bundesregierung der Parlamentarische Staatssekretär Benjamin Strasser das Wort.,ID201607300,AfD,18,2022-02-16,Christian Wirth,11004936,Zusatzpunkt 1 2022-02-16,neutral,0.9999860525131226,103_hanau_opfer_unvar_rassismus
361038,Sehr geehrter Herr Präsident!,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,negative,0.9900649189949036,103_hanau_opfer_unvar_rassismus
361039,Liebe Kolleginnen und Kollegen!,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,negative,0.7584747672080994,103_hanau_opfer_unvar_rassismus
361040,Vor zwei Jahren wurden bei einem rassistischen Anschlag in Hanau neun Menschen brutal ermordet.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999898672103882,103_hanau_opfer_unvar_rassismus
361041,"Für die neun Familien, deren Freunde und Bekannte ist die Welt seitdem eine andere.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999912977218628,103_hanau_opfer_unvar_rassismus
361042,Geliebte Menschen fehlen.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,negative,0.9700214862823486,103_hanau_opfer_unvar_rassismus
361043,"Sie fehlen als Eltern, als Kinder, als Geschwister, als Arbeitskollegen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999840259552002,103_hanau_opfer_unvar_rassismus
361044,Und zu diesem menschlichen Verlust mischen sich oft weitere Ängste und finanzielle Sorgen.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999914169311525,103_hanau_opfer_unvar_rassismus
361045,"Liebe Kolleginnen und Kollegen, genau deshalb ist es so wichtig, dass wir heute diese Debatte führen und das Schicksal der Betroffenen in den Mittelpunkt stellen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999818801879884,103_hanau_opfer_unvar_rassismus
361046,"Nach dem Anschlag gab es eine große Anteilnahme und viele Zeichen der Solidarität, und auch die Bundesregierung und verschiedene Landesregierungen haben geholfen: durch finanzielle Unterstützung und andere praktische und psychologische Hilfen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999892711639404,103_hanau_opfer_unvar_rassismus
361047,"Und trotzdem müssen wir uns eingestehen, dass in zu vielen Fällen nicht angemessen und umsichtig genug mit den Betroffenen von Anschlägen umgegangen wurde und umgegangen wird.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9923478364944458,103_hanau_opfer_unvar_rassismus
361048,"Wenn Überlebende wie Said Etris Hashemi berichten, dass sie noch im Krankenhaus von der Polizei aufgesucht und im Rahmen einer Gefährderansprache aufgefordert wurden – Zitat – „keine Straftaten zu begehen, sich an niemandem zu rächen und die Füße stillzuhalten“, dann sollte uns das im höchsten Maße zu denken geben.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9998892545700072,103_hanau_opfer_unvar_rassismus
361049,Andere Angehörige wiederum beklagen eine mangelnde Kommunikation sowie einen zu bürokratischen Umgang.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.99998676776886,103_hanau_opfer_unvar_rassismus
361050,"Liebe Kolleginnen und Kollegen, wir müssen besser werden, und wir wollen auch besser werden!",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,negative,0.833625853061676,103_hanau_opfer_unvar_rassismus
361051,"Deswegen, liebe Frau Bundesministerin Faeser, war es heute so ein wichtiges und starkes Zeichen, dass Sie gemeinsam mit dem Bundesjustizministerium im Kabinett beantragt haben, den 11.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.999991536140442,103_hanau_opfer_unvar_rassismus
361052,"März zum nationalen Gedenktag für die Opfer terroristischer Gewalt zu erheben – nicht nur, weil es ein Wunsch der Betroffenen war, sondern weil es auch ein Signal an die Opfer, die Überlebenden und die Angehörigen ist, nicht nur von Hanau: Ihr Leid ist nicht vergessen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9945159554481506,103_hanau_opfer_unvar_rassismus
361053,"Es ist eine stetige Mahnung und Aufgabe, insbesondere an Verbesserungen in der Opferbetreuung und Nachsorge zu arbeiten.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999865293502808,103_hanau_opfer_unvar_rassismus
361054,Und genau das wird die Bundesregierung tun.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,positive,0.9111667275428772,103_hanau_opfer_unvar_rassismus
361055,Wir werden Lücken im Opferentschädigungsrecht konsequent schließen.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999769926071168,103_hanau_opfer_unvar_rassismus
361056,"Wir werden die Koordinierungsstelle Nachsorge, Opfer- und Angehörigenhilfe NOAH auch für die Tätigkeit bei Anschlägen in Deutschland öffnen und so das bereits bestehende Know-how im Umgang mit Opfern weiter professionalisieren und ausbauen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999914169311525,103_hanau_opfer_unvar_rassismus
361057,Die Betroffenen von terroristischen und extremistischen Anschlägen erfahren unermessliches individuelles Leid.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9997197985649108,103_hanau_opfer_unvar_rassismus
361058,Doch jeder dieser Anschläge richtet sich auch gegen unsere offene und vielfältige Gesellschaft.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.99987530708313,103_hanau_opfer_unvar_rassismus
361059,"Umso mehr ist es Verpflichtung und Aufgabe dieser Bundesregierung, stetig an der bestmöglichen Versorgung zu arbeiten.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999679327011108,103_hanau_opfer_unvar_rassismus
361060,"Die NSU-Terrorserie und die schrecklichen Anschläge vom Breitscheidplatz, von Halle und Hanau zeigen: Aus Worten können Taten werden.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999663829803468,103_hanau_opfer_unvar_rassismus
361061,Allen Anschlägen ist eine massive Radikalisierung der Täterinnen und Täter vorausgegangen.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.999990701675415,103_hanau_opfer_unvar_rassismus
361062,"Und es ist eben auch das gesellschaftliche Klima, das zu einer solchen Radikalisierung beiträgt.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999749660491944,103_hanau_opfer_unvar_rassismus
361063,"Wir sollten deshalb nicht nur im Parlament auf unsere Wortwahl und den Umgang untereinander achten, sondern auch Beleidigungen, Volksverhetzung und Mordaufrufe verfolgen, die Straftaten sind – egal ob online oder offline, sie sind Straftaten.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9977701902389526,103_hanau_opfer_unvar_rassismus
